1694202484.1:ALIVE
1694202482.59:SUCCESS:BBS:100.0->100.310:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.11'), 'topAskSize': Decimal('1.447'), 'topBidPrice': Decimal('1633.01'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202482.59:SUCCESS:BSS:100.0->100.431:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.53'), 'topAskSize': Decimal('2.86'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.45'), 'topAskSize': Decimal('1.427'), 'topBidPrice': Decimal('192.4'), 'topBidSize': Decimal('20.5')}
1694202483.34:SUCCESS:BBS:100.0->100.149:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.5'), 'topAskSize': Decimal('0.04740114'), 'topBidPrice': Decimal('25854.18'), 'topBidSize': Decimal('0.05026')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('56224.12360929')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1312.0')}
1694202483.34:SUCCESS:BBS:100.0->100.304:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.11'), 'topAskSize': Decimal('1.447'), 'topBidPrice': Decimal('1633.01'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202483.34:SUCCESS:BSS:100.0->100.431:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.53'), 'topAskSize': Decimal('2.86'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.45'), 'topAskSize': Decimal('1.427'), 'topBidPrice': Decimal('192.4'), 'topBidSize': Decimal('20.5')}
1694202484.09:SUCCESS:BBS:100.0->100.149:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.5'), 'topAskSize': Decimal('0.04740114'), 'topBidPrice': Decimal('25854.18'), 'topBidSize': Decimal('0.05026')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('56224.12360929')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1312.0')}
1694202484.1:SUCCESS:BBS:100.0->100.304:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.11'), 'topAskSize': Decimal('1.447'), 'topBidPrice': Decimal('1633.01'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202484.1:SUCCESS:BSS:100.0->100.431:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.53'), 'topAskSize': Decimal('2.86'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.45'), 'topAskSize': Decimal('1.427'), 'topBidPrice': Decimal('192.4'), 'topBidSize': Decimal('20.5')}
1694202509.62:ALIVE
1694202484.85:SUCCESS:BBS:100.0->100.140:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25854.95'), 'topAskSize': Decimal('0.168'), 'topBidPrice': Decimal('25852.81'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('56224.12360929')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.0632'), 'topBidSize': Decimal('3612.0')}
1694202484.85:SUCCESS:BBS:100.0->100.315:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.03'), 'topAskSize': Decimal('0.796'), 'topBidPrice': Decimal('1632.88'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202484.85:SUCCESS:BSS:100.0->100.394:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.53'), 'topAskSize': Decimal('5.75'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('1.74'), 'topBidPrice': Decimal('192.33'), 'topBidSize': Decimal('0.175')}
1694202485.6:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.27'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('56224.12360929')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202485.6:SUCCESS:BBS:100.0->100.315:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1632.91'), 'topBidSize': Decimal('0.6125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202485.6:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202486.35:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.27'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202486.35:SUCCESS:BBS:100.0->100.309:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1632.9'), 'topBidSize': Decimal('1.1125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202486.35:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202487.1:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.27'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202487.1:SUCCESS:BBS:100.0->100.309:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1632.9'), 'topBidSize': Decimal('1.1125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202487.1:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202487.85:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.27'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202487.85:SUCCESS:BBS:100.0->100.309:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1632.89'), 'topBidSize': Decimal('1.1125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202487.85:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202488.6:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.27'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202488.6:SUCCESS:BBS:100.0->100.315:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1632.9'), 'topBidSize': Decimal('0.6125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202488.6:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202489.35:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.33'), 'topBidSize': Decimal('0.125')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202489.35:SUCCESS:BBS:100.0->100.315:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1633.01'), 'topBidSize': Decimal('0.6125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202489.35:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202490.1:SUCCESS:BBS:100.0->100.150:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25856.42'), 'topAskSize': Decimal('0.08'), 'topBidPrice': Decimal('25854.33'), 'topBidSize': Decimal('0.125')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202490.1:SUCCESS:BBS:100.0->100.315:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.02'), 'topAskSize': Decimal('0.724'), 'topBidPrice': Decimal('1633.01'), 'topBidSize': Decimal('0.6125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202490.1:SUCCESS:BSS:100.0->100.421:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.52'), 'topAskSize': Decimal('4.0'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202490.85:SUCCESS:BBS:100.0->100.139:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25859.06'), 'topAskSize': Decimal('0.057'), 'topBidPrice': Decimal('25857.19'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202490.85:SUCCESS:BBS:100.0->100.295:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.26'), 'topAskSize': Decimal('1.383'), 'topBidPrice': Decimal('1633.12'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202490.85:SUCCESS:BSS:100.0->100.405:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.53'), 'topAskSize': Decimal('2.89'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202491.6:SUCCESS:BBS:100.0->100.139:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25859.06'), 'topAskSize': Decimal('0.057'), 'topBidPrice': Decimal('25857.19'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202491.6:SUCCESS:BBS:100.0->100.301:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.26'), 'topAskSize': Decimal('1.383'), 'topBidPrice': Decimal('1633.12'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202491.6:SUCCESS:BSS:100.0->100.389:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.54'), 'topAskSize': Decimal('8.76'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('17.8')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202492.35:SUCCESS:BBS:100.0->100.139:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25859.06'), 'topAskSize': Decimal('0.057'), 'topBidPrice': Decimal('25858.63'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202492.35:SUCCESS:BBS:100.0->100.301:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.26'), 'topAskSize': Decimal('1.383'), 'topBidPrice': Decimal('1633.23'), 'topBidSize': Decimal('0.6125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202492.35:SUCCESS:BSS:100.0->100.389:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.54'), 'topAskSize': Decimal('8.76'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('20.68')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202493.1:SUCCESS:BBS:100.0->100.139:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25859.06'), 'topAskSize': Decimal('0.057'), 'topBidPrice': Decimal('25858.63'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202493.1:SUCCESS:BBS:100.0->100.301:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.26'), 'topAskSize': Decimal('1.383'), 'topBidPrice': Decimal('1633.23'), 'topBidSize': Decimal('0.6125')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16824'), 'topBidSize': Decimal('885.17')}
1694202493.1:SUCCESS:BSS:100.0->100.389:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.54'), 'topAskSize': Decimal('8.76'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('20.68')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202493.85:SUCCESS:BBS:100.0->100.139:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25859.06'), 'topAskSize': Decimal('0.057'), 'topBidPrice': Decimal('25858.63'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
1694202493.85:SUCCESS:BBS:100.0->100.295:VOLUME=False:ETHUSD-{'topAskPrice': Decimal('1633.26'), 'topAskSize': Decimal('1.383'), 'topBidPrice': Decimal('1633.25'), 'topBidSize': Decimal('0.796')},BATETH-{'topAskPrice': Decimal('0.0001027'), 'topAskSize': Decimal('5.33'), 'topBidPrice': Decimal('0.000101'), 'topBidSize': Decimal('3021.552531')},BATUSD-{'topAskPrice': Decimal('0.17052'), 'topAskSize': Decimal('116.659118'), 'topBidPrice': Decimal('0.16823'), 'topBidSize': Decimal('3858.442475')}
1694202493.86:SUCCESS:BSS:100.0->100.389:VOLUME=False:LTCUSD-{'topAskPrice': Decimal('62.54'), 'topAskSize': Decimal('8.76'), 'topBidPrice': Decimal('62.49'), 'topBidSize': Decimal('20.68')},LTCBCH-{'topAskPrice': Decimal('0.3369'), 'topAskSize': Decimal('0.16278'), 'topBidPrice': Decimal('0.3264'), 'topBidSize': Decimal('0.23488')},BCHUSD-{'topAskPrice': Decimal('192.43'), 'topAskSize': Decimal('0.524'), 'topBidPrice': Decimal('192.35'), 'topBidSize': Decimal('0.175')}
1694202494.61:SUCCESS:BBS:100.0->100.139:VOLUME=False:BTCUSD-{'topAskPrice': Decimal('25859.06'), 'topAskSize': Decimal('0.057'), 'topBidPrice': Decimal('25858.63'), 'topBidSize': Decimal('0.05046')},DOGEBTC-{'topAskPrice': Decimal('0.000002441'), 'topAskSize': Decimal('36.49316115'), 'topBidPrice': Decimal('0.00000243'), 'topBidSize': Decimal('58712.02246753')},DOGEUSD-{'topAskPrice': Decimal('0.06324'), 'topAskSize': Decimal('10416.0'), 'topBidPrice': Decimal('0.06321'), 'topBidSize': Decimal('1301.0')}
